"Type","Crop","Variety","tex1","tex2","tex3","minpH","maxpH","minTemp","maxTemp","minPrep","maxPrep","minAlti","maxAlti","drought_tolerant","pest_tolerant","availability","farmer_preference"
"Roots and Tubers","Sweetpotato","Haraka","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1300,1600,1,1,1,1
"Roots and Tubers","Sweetpotato","Mugande","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1300,2000,1,1,1,1
"Roots and Tubers","Sweetpotato","Bungoma","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1300,2100,1,1,1,1
"Roots and Tubers","Sweetpotato","Double double","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1300,2100,1,1,1,1
"Roots and Tubers","Sweetpotato","Rachar","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,1680,1,1,1,1
"Roots and Tubers","Sweetpotato","Vitaa","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,2000,1,1,1,1
"Roots and Tubers","Sweetpotato","Kabode","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","KSP 20","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,250,1750,1,1,1,1
"Roots and Tubers","Sweetpotato","Kyembadula 6","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","Irene","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","Shock 5","SANDY LOAM","LOAM","Clay","5",6.5,12,26,1000,1500,1200,1800,1,1,1,1
"Cereals","Upland Rice","Nerica 1","Clay","Clay loam","loam","5.5",7,22,35,800,2000,15,1700,0,1,1,0
"Cereals","Upland Rice","Nerica 4","Clay","Clay loam","loam","5.5",7,22,35,800,2000,15,1700,0,1,1,0
"Cereals","Upland Rice","Nerica10","Clay","Clay loam","loam","5.5",7,22,35,800,2000,15,1700,1,1,1,0
"Cereals","Upland Rice","Nerica 11","Clay","Clay loam","loam","5.5",7,22,35,800,2000,15,1700,1,1,1,0
"Cereals","Upland Rice","Durado precose","Clay","Clay loam","loam","5.5",7,22,35,800,2000,15,1700,0,0,1,0
"Cereals","Wheat","Kenya Tembo","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,1,1,1
"Cereals","Wheat","Kenya Kongoni","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2700,0,1,1,1
"Cereals","Wheat","Kenya Fahari","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,0
"Cereals","Wheat","Kenya Nyumbu","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,0,1,0
"Cereals","Wheat","Kenya Mbuni","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,0,1,0
"Cereals","Wheat","Kenya Kwale","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,1,1,0
"Cereals","Wheat","Kenya Pasa","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,0
"Cereals","Wheat","Kenya Popo","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,0
"Cereals","Wheat","Kenya Paka","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,0,1,0
"Cereals","Wheat","Kenya Kulungu","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,0,1,0
"Cereals","Wheat","Kenya Nungu","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,0,1,0
"Cereals","Wheat","Kenya Mbeha","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,0,1,0
"Cereals","Wheat","Kenya Chiriku","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,0
"Cereals","Wheat","Kenya Duma","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,1,0,1,0
"Cereals","Wheat","Kenya Mbega","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,1,1,0
"Cereals","Wheat","Ngamia","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,1,0,1,0
"Cereals","Wheat","Kenya Nyangumi","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,0,1,0
"Cereals","Wheat","Kenya Chozi","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1500,1800,1,0,1,0
"Cereals","Wheat","Kenya Heroe","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,0,1,0
"Cereals","Wheat","Kenya Yombi","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,0,1,0
"Cereals","Wheat","KS Mwamba","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1500,2400,0,0,1,1
"Cereals","Wheat","Njoro BW1","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,0,0,0
"Cereals","Wheat","Njoro BW2","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,1
"Cereals","Wheat","KS Simba","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1500,2400,0,0,1,1
"Cereals","Wheat","Farasi","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,1
"Cereals","Wheat","Kenya Ibis","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2700,1,1,1,1
"Cereals","Wheat","KS-Chui","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,0
"Cereals","Wheat","Kenya Robin","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,0
"Cereals","Wheat","Eagle 10","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,1,1,1,0
"Cereals","Wheat","Kenya Hawk2","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,1,1,1
"Cereals","Wheat","Kenya Tai","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,1
"Cereals","Wheat","Kenya Sunbird","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,1
"Cereals","Wheat","Kenya Wren","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,1,1,1
"Cereals","Wheat","Kenya Korongo","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,1,0,1,1
"Cereals","Wheat","Kenya Kingbird","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,1
"Cereals","Wheat","KS-Kanga","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2500,0,1,1,1
"Cereals","Wheat","KS-Nyota","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2500,0,0,1,1
"Cereals","Wheat","Eldo Baraka","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1500,2700,1,1,1,1
"Cereals","Wheat","Eldo Mavuno","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,1
"Cereals","Wheat","Kenya Hombill","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,1,1,1
"Cereals","Wheat","Kenya Deer","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,400,1300,800,1800,0,1,1,1
"Cereals","Wheat","Kenya Weaverbird","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2100,0,1,1,1
"Cereals","Wheat","Kenya Peacock","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,2400,0,1,1,1
"Cereals","Wheat","Kenya Falcon","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,1,1,1
"Cereals","Wheat","Kenya Songbird","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2700,0,1,1,1
"Cereals","Wheat","Kenya Pelican","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,2100,3600,0,1,1,1
"Cereals","Wheat","KS Wheat 04","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2500,0,1,1,0
"Cereals","Wheat","Kenya Kasuku","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,3600,0,1,1,1
"Cereals","Wheat","Kenya Jacana","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2800,0,1,1,1
"Cereals","Wheat","Kenya Impala","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,1,1,1,1
"Cereals","Wheat","Kenya Hyrax","LOAM","CLAY LOAM","SILTY LOAM","5.5",7.5,15,27,500,1300,1800,2400,0,1,1,1
"Roots and Tubers","Yam","Baribate","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Barimutwa","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Kambo","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Karukwanji","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Kijara","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Kimwere","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Murijo","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mwezi","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nakirima","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Ndiathi","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Ngundu","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Ntigania","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Emondo","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Majara","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbeu Iguru","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbeu Mpuria","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbeu Nkuru","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbeu Neguru","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbeuku","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mbithi","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Murungwa","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mweru","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Mwimba Iguru","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nalo","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nderangutu","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Ndiuanathi","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nkandau","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nkone","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Ntokinyoni","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Nyaara","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Embame","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Roots and Tubers","Yam","Kihama","Loam","Sandy laom","Clay","4.5",8.5,22,35,700,1500,5,1800,1,1,0,1
"Indigenous Vegetables","Spider plant","Spider Plant (Akeyo)","LOAM","CLAY","Clay","5",7.5,15,31,200,800,100,2400,0,1,1,1
"Indigenous Vegetables","Terere","KK Livokoyi","LOAM","SANDY LOAM","Sandy","4.5",8,15,35,500,1500,250,2000,0,0,1,1
"Indigenous Vegetables","Terere","KK Mrambi","LOAM","SANDY LOAM","Sandy","4.5",8,18,35,500,1500,250,2000,0,0,1,1
"Indigenous Vegetables","Terere","KAT Gold","LOAM","SANDY LOAM","Sandy","4.5",8,18,35,500,1500,200,2400,1,0,1,1
"Indigenous Vegetables","Terere","Terere smart","LOAM","SANDY LOAM","Sandy","4.5",8,18,35,500,1500,200,2400,0,0,1,1
"Indigenous Vegetables","Nightshade","Abuku mnavu-1","LOAM","SAND LOAMY","Sandy","5.5",7.5,15,30,600,1500,0,2400,0,1,1,1
"Indigenous Vegetables","Nightshade","Abuku mnavu-2","LOAM","SAND LOAMY","Sandy","5.5",7.5,15,35,500,1200,0,2400,0,1,1,1
"Indigenous Vegetables","Nightshade","Abuku mnavu -3","LOAM","SAND LOAMY","Sandy","5.5",7.5,15,35,500,1200,0,2400,0,1,1,1
"Indigenous Vegetables","Nightshade","KK bigi","LOAM","SAND LOAMY","Sandy","5.5",7.5,15,35,500,1200,0,2400,0,0,1,1
"Indigenous Vegetables","Nightshade","KK Ayaro","LOAM","SAND LOAMY","Sandy","5.5",7.5,15,35,500,1200,0,2400,0,1,1,1
"Horticulture","Onion","Bombay Red","SANDY LOAM","SILTY LOAM","Sandy","6",6.8,15,30,500,700,0,1900,0,0,1,1
"Horticulture","Onion","Red Creole","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,1,1,1
"Horticulture","Onion","Red Star F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,1,1,1,1
"Horticulture","Onion","Neputune F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,1,1,1,1
"Horticulture","Onion","Tropicana F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,1,1,1
"Horticulture","Onion","Red passion F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,1,1,1
"Horticulture","Onion","Red Pinoy F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,1,1,1,1
"Horticulture","Onion","Texas Grano","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,1,1,1
"Horticulture","Onion","Jambar F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,1,1,1,1
"Horticulture","Onion","Africa Red F1","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,1,1,1
"Horticulture","Onion","SV7030N","LOAM","SAND LOAMY","Sandy","6",6.8,15,30,500,700,0,1900,0,NA,1,1
"Horticulture","Leeks","Italian giant,","LOAM","SAND LOAMY","Sandy","6.2",7.5,12,25,700,1000,1500,2000,0,1,1,1
"Horticulture","Leeks","Bulgarian giant,","LOAM","SAND LOAMY","Sandy","6.2",7.5,12,25,700,1000,1500,2000,0,0,0,0
"Horticulture","Leeks","American flag,","LOAM","SAND LOAMY","Sandy","6.2",7.5,12,25,700,1000,1500,2000,0,1,1,0
"Horticulture","Leeks","Mussel burg giant,","LOAM","SAND LOAMY","Sandy","6.2",7.5,12,25,700,1000,1500,2000,0,0,1,1
"Horticulture","Leeks","Swiss bluveta","LOAM","SAND LOAMY","Sandy","6.2",7.5,12,25,700,1000,1500,2000,0,1,1,0
"Vegetables","Kales","Thousand headed","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,1,0,1,1
"Vegetables","Kales","Mfalme F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,1,1,1,1
"Vegetables","Kales","Georgia","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,1,1,1,1
"Vegetables","Kales","Marrow stem","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,1,0,1,1
"Vegetables","Kales","Moss curled Kale","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,0,0,1,1
"Vegetables","Kales","Ethiopian kale/ Kanzira","LOAM","SANDY LOAM","CLAY LOAM","5.5",7,17,30,300,500,800,2200,1,1,1,1
"Vegetables","Kales","Malkia","LOAM","SANDY LOAM","CLAY LOAM5.5","5.5",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","Fordhook Giant","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","Early hybrid No.7,","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","Bloomsdale long standing,","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,0,1,1
"Vegetables","Spinach","Giant noble,","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","King of Denmark","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","New Zealand spinach.","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,30,300,500,800,2200,0,1,1,1
"Vegetables","Spinach","Baby Spinach Palco F1","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,35,300,2000,800,2200,0,1,1,1
"Vegetables","Spinach","Pak Choi smart F1","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,35,300,2000,800,2200,1,1,1,1
"Vegetables","Spinach","Tender Giant F1","LOAM","SANDY LOAM","CLAY LOAM","6.4",7,17,35,300,2000,800,2200,1,NA,1,1
"Horticulture","French beans","Samantha","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Boston","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Cupvert","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","French beans","Seagull","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Espadia","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,0
"Horticulture","French beans","Serengeti","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Amy","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Pekara","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","French beans","Teresa","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,1,1
"Horticulture","French beans","Paulista","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Rexas","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,0
"Horticulture","French beans","Belcampo","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","French beans","Julia","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","French beans","Ogandi","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","French beans","Vernandon","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","French beans","Sasa","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,NA,0,1
"Horticulture","Cabbages","Fanaka F1","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","Cabbages","Landini F1","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","Cabbages","NIZ 1043 F1","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","Cabbages","Taurus","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","Cabbages","Romus","LOAM","SANDY LOAM","CLAY LOAM","5",8,14,32,900,1200,800,2200,0,1,1,1
"Horticulture","Cabbages","Globe Master F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Gloria F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,1,0,1,1
"Horticulture","Cabbages","Blue Dynasty F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Victoria F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Oxylus F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,1,1,1,1
"Horticulture","Cabbages","Green Coronet F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,0,1
"Horticulture","Cabbages","Riana F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Super Master F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Santar F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Field Winner F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","CPI","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,0,1
"Horticulture","Cabbages","Pruktor F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,1,1,1,1
"Horticulture","Cabbages","Chihili","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,1,0,1,1
"Horticulture","Cabbages","Hero F1 (Sokoni)","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,0,1
"Horticulture","Cabbages","Ruby Perfection F1 Hybrid","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Red acre","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,1,1
"Horticulture","Cabbages","Copenhagen Market","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,1,1
"Horticulture","Cabbages","Rotanda F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,NA,NA,NA,1
"Horticulture","Cabbages","Glory of Enkhuizen","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,1500,2200,0,1,1,1
"Horticulture","Cabbages","Prize Drumhead","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,1,1
"Horticulture","Cabbages","Sugar Loaf","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,1,1
"Horticulture","Cabbages","Baraka F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,0,1,1
"Horticulture","Cabbages","Riva F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Escazu F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Amigo F1","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,1,1,1,1
"Horticulture","Cabbages","Quisor","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Horticulture","Cabbages","Triperio","LOAM","SANDY LOAM","CLAY LOAM","5.5",6.8,16,24,500,750,700,2200,0,1,1,1
"Medicinal and Aromatic","sessame(Simsim)","KS-S6","Sandy laom","Sandy","sandy loams","5",7,26,30,300,600,200,1000,1,1,1,1
"Horticulture","Tomato","Mavuno F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Anna F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Chonto F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Eva","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,NA,0,1
"Horticulture","Tomato","Tylka F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Kilele F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
"Horticulture","Tomato","Prostar F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,1,NA,1,1
"Horticulture","Tomato","Libra F1","Loamy","Clay loam","sandy clay","5.5",7,15,27,400,650,1000,2000,0,1,1,1
