county,subcounty,ward,lat,lon,altitude,annual_Rain,annual_Temp,ke_elev,ke_ph,LR_Rain,LR_Temp,SR_Rain,SR_Temp
Busia,Matayos Sub County,Burumba Ward,0.450439353,34.12052081,1214.779785,1660,22.14400101,1218,5.710000038,1027,22.10285759,633,22.20159912
MERU,Igembe North Sub County,Antuambui Ward,0.451978823,37.88189271,1142.897461,1024,22.28466606,1125,7.380000114,465,22.35085678,559,22.19199944
GARISSA,Lagdera Sub County,Benane Ward,0.4520404,38.77059696,448.9913025,384,25.72399902,453,7.539999962,165,25.69199944,219,25.76879883
Kakamega,Malava Sub County,Shirungu-mugai Ward,0.458118632,34.79352752,1630.768677,1899,20.1546669,1555,5.53000021,1349,20.08457184,550,20.25279999
ELGEYO-MARAKWET,Keiyo South Sub County,Kaptarakwa Ward,0.461668798,35.51292529,2531.111572,1307,14.63800049,2513,5.460000038,898,14.6605711,409,14.60640049
Busia,Nambale Sub County,Nambale Township Ward,0.462663992,34.24762473,1202.94458,1693,22.12733269,1206,5.570000172,1082,22.0720005,611,22.20479965
BARINGO,Baringo Central Sub County,Kapropita Ward,0.463896394,35.74795084,1994.716553,1160,19.39666557,2023,6.170000076,839,19.4297142,321,19.35039902
ELGEYO-MARAKWET,Keiyo South Sub County,Soy North Ward,0.466012975,35.60381305,1285.531128,966,22.57799911,1311,5.940000057,706,22.64114189,260,22.48959923
Uasin Gishu,Kapseret Sub County,Simat/ Kapseret Ward,0.467718885,35.19447208,1975.32959,1179,17.86999893,1962,5.659999847,863,17.86685753,316,17.87439919
Uasin Gishu,Kapseret Sub County,Langas Ward,0.476715321,35.25563621,2114.543701,1154,17.33366585,2111,5.78000021,860,17.29314232,294,17.39039993
Uasin Gishu,Kesses Sub County,Racecourse Ward,0.476747815,35.28230487,2131.371338,1154,17.33366585,2130,5.630000114,860,17.29314232,294,17.39039993
Bungoma,Bumula Sub County,Kabula  Ward,0.477814818,34.52255717,1388.104126,1677,21.39799881,1394,5.619999886,1117,21.32342911,560,21.50239944
Busia,Teso South Sub County,Ang'orom Ward,0.480486984,34.13328685,1194.27832,1651,22.33433342,1199,5.71999979,1039,22.29371452,612,22.39119911
Bungoma,Bumula Sub County,Khasoko Ward,0.480811391,34.42021554,1254.512695,1688,21.89166641,1253,5.679999828,1121,21.82799911,567,21.98080063
Bungoma,Kanduyi Sub County,East Sang'alo Ward,0.483154477,34.6288567,1406.861938,1676,21.11066628,1396,5.599999905,1134,21.02742767,542,21.22719955
ISIOLO,Garbatulla Sub County,GARBATULLA,0.486315887,38.50127881,539.2488403,425,25.0656662,542,7.489999771,188,25.05085754,237,25.08639908
Busia,Nambale Sub County,Bukhayo East Ward,0.490853936,34.36765722,1228.670654,1677,22.08533287,1240,5.590000153,1100,22.02857208,577,22.16480064
MERU,Igembe North Sub County,Naathu Ward,0.491645993,37.95464027,1089.451172,878,22.64299965,1108,7.309999943,398,22.68057251,480,22.59039879
BARINGO,Baringo Central Sub County,Ewalel/chapchap Ward,0.497822319,35.8050468,1963.666382,1095,19.32866669,1978,5.71999979,789,19.39142799,306,19.24080086
NANDI,Mosop Sub County,Kipkaren Ward,0.497880474,35.02126553,1837.574219,1342,18.08200073,1849,5.710000038,967,18.09428596,375,18.06480026
Kakamega,Malava Sub County,Butali Chegulo Ward,0.499623509,34.80034223,1506.139038,1852,20.18533325,1503,5.5,1321,20.13485718,531,20.25600052
BARINGO,Baringo Central Sub County,Kabarnet Ward,0.502681496,35.68974885,1257.13855,955,21.72133255,1339,6.360000134,690,21.78914261,265,21.62639999
NANDI,Mosop Sub County,Ndalat Ward,0.507382629,35.08102342,1923.740479,1267,18.10533333,1916,5.699999809,924,18.11771393,343,18.08799934
Bungoma,Kanduyi Sub County,West Sang'alo Ward,0.507685889,34.58893091,1428.74231,1679,21.02733421,1422,5.579999924,1128,20.95657158,551,21.12639999
Uasin Gishu,Ainabkoi Sub County,Kapsoya Ward,0.512676131,35.31804816,2183.996826,1076,17.10633278,2185,5.679999828,798,17.06685638,278,17.16160011
MERU,Igembe North Sub County,Amwathi Ward,0.515564844,38.06033665,1211.851807,942,22.13633347,1214,6.869999886,425,22.16514397,517,22.09600067
Uasin Gishu,Kapseret Sub County,Kipkenyo Ward,0.517680202,35.23843393,2040.214233,1103,17.68066597,2036,5.710000038,816,17.64857101,287,17.72559929
NANDI,Mosop Sub County,Chepterwai Ward,0.51864215,34.93726383,2064.548584,1415,17.51933289,2083,5.519999981,1017,17.4988575,398,17.54800034
Bungoma,Bumula Sub County,Bumula Ward,0.521322706,34.42336684,1289.479614,1635,21.78666687,1284,5.550000191,1078,21.72742844,557,21.8696003
Busia,Teso South Sub County,Chakol South Ward,0.521721471,34.15298601,1172.297119,1599,22.45033264,1169,5.710000038,1013,22.39999962,586,22.52079964
BARINGO,Marigat Sub County,Iichamus Ward,0.523911848,36.05291626,978.2702026,644,23.923666,978,6.699999809,459,24.01885796,185,23.79039955
Bungoma,Bumula Sub County,South Bukusu Ward,0.526739143,34.47898114,1365.416748,1636,21.52433395,1363,5.610000134,1080,21.4651432,556,21.60720062
Uasin Gishu,Turbo Sub County,Huruma Ward,0.527170646,35.24514736,2053.07959,1103,17.68066597,2063,6.190000057,816,17.64857101,287,17.72559929
Bungoma,Webuye West Sub County,Sitikho Ward,0.527176765,34.70866206,1430.793945,1715,20.73166656,1454,5.480000019,1192,20.66971397,523,20.81839943
Kakamega,Lugari Sub County,Chevaywa Ward,0.529906461,34.76690861,1477.727051,1750,20.54766655,1481,5.489999771,1232,20.49485779,518,20.6215992
LAIKIPIA,Laikipia West Sub County,Ol-Moran Ward,0.53206675,36.34760794,1929.968506,835,17.33933258,1942,6.130000114,593,17.46057129,242,17.16959953
Busia,Teso South Sub County,Amukura Central Ward,0.53359871,34.25220517,1242.507202,1655,22.10000038,1257,5.760000229,1066,22.04571533,589,22.1760006
GARISSA,Lagdera Sub County,Modogashe Ward,0.533627757,38.95791438,376.70401,353,26.42633247,380,7.800000191,159,26.40171432,194,26.46080017
Kakamega,Malava Sub County,Manda-shivanga Ward,0.533697157,34.8463452,1534.989868,1733,20.03533363,1543,5.699999809,1240,20.00171471,493,20.08239937
Busia,Teso South Sub County,Amukura East Ward,0.537817149,34.31004793,1226,1636,22.12666702,1226,5.590000153,1063,22.07371521,573,22.20079994
Uasin Gishu,Moiben Sub County,Kimumu Ward,0.545695227,35.28855277,2159.679932,1046,17.18566704,2158,5.630000114,778,17.15371323,268,17.23040009
Bungoma,Kanduyi Sub County,Musikoma Ward,0.546446661,34.53373126,1413.107788,1606,21.39999962,1419,5.699999809,1062,21.34971428,544,21.47039986
Busia,Nambale Sub County,Bukhayo North Walatsi Ward,0.547071841,34.3615225,1239.268921,1604,22.06266785,1243,5.650000095,1046,22.01542854,558,22.12880135
BARINGO,Marigat Sub County,Mukutani Ward,0.557307674,36.18594237,1210.189453,747,22.06900024,1206,6.409999847,540,22.18914223,207,21.9008007
Busia,Teso South Sub County,Chakol North Ward,0.558819775,34.1848271,1160.380615,1571,22.43966675,1172,5.920000076,1000,22.3908577,571,22.50799942
Uasin Gishu,Turbo Sub County,Kapsaos Ward,0.560708767,35.22459366,2006.78064,1081,17.68166733,1997,5.820000172,802,17.65485764,279,17.71920013
Uasin Gishu,Moiben Sub County,Tembelio Ward,0.565681944,35.43198452,2287.206787,1105,16.04166603,2288,5.96999979,793,16.04514313,312,16.03680038
Bungoma,Kanduyi Sub County,Khalaba Ward,0.570417637,34.56603408,1416.139648,1645,21.11600113,1430,5.710000038,1097,21.06457138,548,21.18799973
Bungoma,Webuye  East Sub County,Maraka Ward,0.571715769,34.74951136,1483.774414,1688,20.53566742,1505,5.519999981,1176,20.49142838,512,20.59760094
Bungoma,Kanduyi Sub County,Bukembe West Ward,0.576699083,34.60496072,1462.748169,1675,20.88566589,1474,5.539999962,1128,20.83428574,547,20.95759964
Bungoma,Kanduyi Sub County,Township Ward,0.578572921,34.55323199,1437.855103,1645,21.11600113,1446,5.659999847,1097,21.06457138,548,21.18799973
LAIKIPIA,Laikipia North Sub County,Sosian Ward,0.578812619,36.68332132,1829.835083,672,17.65533257,1826,6.75,456,17.7874279,216,17.47039986
Bungoma,Kanduyi Sub County,Bukembe East Ward,0.584719563,34.66172907,1462.396606,1670,20.6503334,1458,5.550000191,1142,20.61657143,528,20.69759941
Busia,Teso South Sub County,Amukura West Ward,0.586192742,34.2191113,1161.168457,1506,22.55533409,1158,5.869999886,968,22.51257133,538,22.61520004
WAJIR,Wajir South Sub County,Dadaja bulla Ward,0.586295388,40.84710581,84.90947723,381,28.78266716,85,7.5,199,28.77599907,182,28.79199982
Uasin Gishu,Turbo Sub County,Ngenyilel Ward,0.590545669,34.96409383,1726.171143,1431,19.04766655,1729,5.710000038,1052,19.06971359,379,19.01679993
Uasin Gishu,Turbo Sub County,Tapsagoi Ward,0.59147974,35.06567083,1824.309082,1258,18.24666595,1839,5.760000229,937,18.25771523,321,18.23119926
Uasin Gishu,Turbo Sub County,Kamagut Ward,0.601195349,35.16958716,1980.045898,1083,17.77733231,1979,5.730000019,806,17.78000069,277,17.77359962
Uasin Gishu,Turbo Sub County,Kiplombe Ward,0.602590662,35.23449643,2032.800903,1053,17.5316658,2039,5.71999979,781,17.51885796,272,17.5496006
Bungoma,Bumula Sub County,Kimaeti Ward,0.604436877,34.40637428,1305.251465,1582,21.95266724,1298,5.769999981,1039,21.91428566,543,22.00639915
Bungoma,Bumula Sub County,West Bukusu Ward,0.60557839,34.48559663,1357.437378,1620,21.60766602,1376,5.800000191,1073,21.56800079,547,21.66320038
Busia,Teso North Sub County,Malaba South Ward,0.607767739,34.28640405,1150.99231,1513,22.53333282,1153,5.840000153,979,22.49142838,534,22.59200096
ELGEYO-MARAKWET,Keiyo North Sub County,Kamariny Ward,0.611582758,35.49118909,2348.901123,1195,15.85200024,2355,5.75,841,15.86857128,354,15.8288002
Kakamega,Lugari Sub County,Lwandeti Ward,0.613916378,34.84939843,1606.013672,1590,19.89466667,1606,5.630000114,1146,19.88971329,444,19.90159988
Bungoma,Webuye West Sub County,Matulo Ward,0.618636362,34.7327045,1466.455933,1664,20.54100037,1457,5.619999886,1163,20.51314354,501,20.57999992
Kakamega,Lugari Sub County,Chekalini Ward,0.621694506,34.9076932,1692.782959,1492,19.24533272,1709,5.610000134,1081,19.2502861,411,19.23839951
Uasin Gishu,Soy Sub County,Kuinet/kapsuswa Ward,0.626029499,35.29564792,2090.446045,1000,17.11666679,2084,5.71999979,734,17.1068573,266,17.1303997
Bungoma,Kabuchai Sub County,West Nalondo Ward,0.626543681,34.57833106,1519.722046,1660,20.42000008,1514,5.840000153,1119,20.3942852,541,20.45599937
Busia,Teso North Sub County,Malaba Central Ward,0.628993431,34.29772709,1160.735474,1504,22.40399933,1158,5.809999943,982,22.36857224,522,22.45359993
ELGEYO-MARAKWET,Keiyo North Sub County,Tambach Ward,0.632394351,35.56016289,1150.518433,894,22.66833305,1137,6.539999962,659,22.73085785,235,22.58080101
Uasin Gishu,Moiben Sub County,Sergoit Ward,0.638190025,35.39161671,2252.845947,1021,16.47366714,2217,5.869999886,732,16.45028496,289,16.50640106
WAJIR,Wajir South Sub County,Benane Ward,0.63891905,40.37905537,124.2616196,333,28.53000069,124,7.659999847,166,28.53828621,167,28.51840019
Bungoma,Webuye  East Sub County,Mihuu Ward,0.64213145,34.79720094,1581.171997,1610,19.92666626,1579,5.599999905,1154,19.92571449,456,19.9280014
Bungoma,Bumula Sub County,Siboti Ward,0.643872637,34.47036417,1427.286499,1598,21.21500015,1431,5.900000095,1058,21.18857193,540,21.25200081
Kakamega,Lugari Sub County,Lumakanda Ward,0.645327571,34.98636595,1837.475952,1372,18.72999954,1844,5.670000076,1015,18.73028564,357,18.72960091
BARINGO,Baringo North Sub County,Kabartonjo Ward,0.645556426,35.7638727,1978.399902,1245,18.56299973,1998,5.960000038,901,18.64685631,344,18.44560051
Bungoma,Kanduyi Sub County,Marakaru/tuuti Ward,0.646808226,34.52277495,1517.729248,1649,20.81466675,1523,5.889999866,1102,20.7851429,547,20.8560009
ISIOLO,Isiolo Sub County,OLDONYIRO,0.64862393,37.12305002,1195.385742,904,21.38266754,1200,7.559999943,547,21.54742813,357,21.15200043
ISIOLO,Isiolo Sub County,NGARE MARA,0.654987343,37.88150358,773.3347168,476,24.14233398,779,7.820000172,223,24.20514297,253,24.05439949
Bungoma,Kabuchai Sub County,Bwake/luuya Ward,0.658726115,34.63120705,1529.029663,1628,20.49799919,1544,5.579999924,1115,20.47771454,513,20.52639961
Busia,Teso North Sub County,Malaba North Ward,0.660904262,34.30819445,1188.580322,1504,22.40399933,1192,5.860000134,982,22.36857224,522,22.45359993
Bungoma,Webuye West Sub County,Bokoli Ward,0.665392896,34.68891473,1508.740845,1629,20.6016674,1507,5.440000057,1127,20.58514404,502,20.62479973
BARINGO,Baringo North Sub County,Saimoi/kipsaraman Ward,0.67072675,35.82435816,2052.380371,1185,18.56500053,2040,5.650000095,854,18.65485764,331,18.43919945
Busia,Teso North Sub County,Ang'urai South Ward,0.673390984,34.36721579,1343.855957,1505,21.48333359,1321,5.929999828,983,21.45942879,522,21.51679993
Kakamega,Lugari Sub County,Lugari Ward,0.681388109,34.94006508,1683.735229,1386,19.27766609,1695,5.670000076,1018,19.29085732,368,19.25919914
Kakamega,Likuyani Sub County,Likuyani Ward,0.683287109,35.1121661,1918.618286,1135,17.90866661,1918,5.760000229,854,17.91714287,281,17.89679909
Bungoma,Webuye West Sub County,Misikhu Ward,0.687229789,34.73080855,1563.715454,1570,20.06466675,1558,5.880000114,1100,20.06685638,470,20.06159973
BARINGO,Baringo North Sub County,Saimo/soi Ward,0.696680953,35.9528009,1032.609253,711,22.68666649,1020,6.480000019,529,22.79657173,182,22.53280067
Bungoma,Webuye  East Sub County,Ndivisi Ward,0.700842897,34.78981462,1667.126221,1559,19.65200043,1667,5.480000019,1107,19.65999985,452,19.64080048
Kakamega,Lugari Sub County,Mautuma Ward,0.705412445,35.01694939,1827.610107,1275,18.27433395,1848,5.739999771,953,18.27828598,322,18.26880074
Bungoma,Kabuchai Sub County,Kabuchai/chwele Ward,0.70894845,34.56973712,1598.67041,1582,20.11499977,1606,5.78000021,1070,20.09771347,512,20.13920021
Bungoma,Tongaren Sub County,Mbakalo Ward,0.709669025,34.85876567,1650.348267,1404,19.48200035,1665,5.670000076,1013,19.49085808,391,19.46960068
Bungoma,Sirisia Sub County,Malakisi/south Kulisiru Ward,0.719121619,34.48790006,1458.745972,1551,20.89666748,1491,5.989999771,1036,20.87599945,515,20.92560005
Uasin Gishu,Soy Sub County,Soy Ward,0.722979617,35.24460525,2011.788696,1014,17.5593338,2017,5.889999866,758,17.58114243,256,17.52880096
Kakamega,Likuyani Sub County,Sango Ward,0.728739397,35.08041835,1844.963501,1173,18.29199982,1838,5.699999809,881,18.30285645,292,18.27680016
Busia,Teso North Sub County,Ang'urai North Ward,0.72925028,34.33740565,1293.369507,1463,21.68733406,1278,5.909999847,963,21.66742897,500,21.71520042
Busia,Teso North Sub County,Ang'urai East Ward,0.733088614,34.40249906,1411.637329,1507,21.33033371,1444,5.889999866,997,21.31599998,510,21.35039902
BARINGO,Baringo North Sub County,Barwessa Ward,0.738046939,35.69596984,1098.065186,777,23.15866661,1100,6.710000038,580,23.24399948,197,23.03919983
Bungoma,Sirisia Sub County,Lwandanyi Ward,0.742883522,34.44253682,1422.28418,1491,21.42866707,1429,5.989999771,990,21.41257095,501,21.45120049
Bungoma,Sirisia Sub County,Namwela Ward,0.74746295,34.54147571,1629.559692,1576,20.30966759,1653,6.039999962,1059,20.28857231,517,20.33920097
Bungoma,Kimilili Sub County,Kimilili Ward,0.753250081,34.73043138,1666.713013,1482,19.48399925,1688,5.519999981,1040,19.48971367,442,19.47599983
Bungoma,Kabuchai Sub County,Mukuyuni Ward,0.753930246,34.62573048,1603.594238,1555,19.97633362,1593,5.630000114,1071,19.98285675,484,19.96719933
ELGEYO-MARAKWET,Keiyo North Sub County,Kapchemutwa Ward,0.756160389,35.52299527,2363.703857,1212,15.73999977,2341,5.579999924,821,15.77200031,391,15.69519997
Bungoma,Tongaren Sub County,Naitiri/kabuyefwe Ward,0.764042403,34.91163683,1700.526367,1329,19.16966629,1703,5.630000114,968,19.18457222,361,19.1487999
Uasin Gishu,Soy Sub County,Kipsomba Ward,0.766920721,35.18940589,1968.482788,1056,17.75133324,1973,5.820000172,801,17.7851429,255,17.70400047
Bungoma,Kimilili Sub County,Kibingei Ward,0.769284499,34.67812833,1653.500488,1519,19.72566605,1653,5.5,1054,19.73542786,465,19.71199989
Bungoma,Tongaren Sub County,Milima Ward,0.774009464,34.84375404,1658.385254,1369,19.36666679,1647,5.659999847,989,19.38228607,380,19.34480095
Kakamega,Likuyani Sub County,Kongoni Ward,0.777730108,35.12866811,1863.237671,1105,18.06433296,1882,5.739999771,842,18.08799934,263,18.03120041
Bungoma,Tongaren Sub County,Soysambu/ Mitua Ward,0.78444622,35.03335603,1813.219971,1198,18.7753334,1822,5.699999809,893,18.77885628,305,18.770401
Uasin Gishu,Moiben Sub County,Moiben Ward,0.786643943,35.36231219,2098.16333,967,16.85000038,2100,6,694,16.8577137,273,16.83919907
ELGEYO-MARAKWET,Keiyo North Sub County,Emsoo Ward,0.787767127,35.58807048,1174.678955,819,22.99766731,1169,6.25,614,23.06171417,205,22.90800095
Bungoma,Tongaren Sub County,Tongaren Ward,0.788854498,34.9570464,1682.783691,1302,19.33366585,1685,5.71999979,953,19.35428619,349,19.30480003
GARISSA,Lagdera Sub County,Sabena Ward,0.792901947,39.37813548,206,307,27.97366714,206,7.829999924,158,27.97657204,149,27.96960068
BARINGO,Tiaty Sub County,Churo/amaya Ward,0.795674627,36.39020823,1713.496826,805,18.45066643,1694,6.599999905,582,18.61371422,223,18.22240067
Bungoma,Kimilili Sub County,Maeni Ward,0.797611611,34.74529447,1704.782471,1498,19.30699921,1701,5.510000229,1056,19.31028557,442,19.30240059
Bungoma,Kimilili Sub County,Kamukuywa Ward,0.800024083,34.78885326,1711.940796,1449,19.3496666,1706,5.570000172,1029,19.3554287,420,19.34160042
Bungoma,Cheptais Sub County,Chesikaki Ward,0.804796233,34.50352989,1631.977173,1677,19.14366722,1641,5.78000021,1147,19.11599922,530,19.18239975
BARINGO,Tiaty Sub County,Tangulbei/korossi Ward,0.808343731,36.21222788,1223.124634,700,21.69499969,1227,7.070000172,523,21.82457161,177,21.5135994
Bungoma,Cheptais Sub County,Kakateny Ward,0.808702163,34.59173067,1669.731445,1606,18.8433342,1794,5.71999979,1113,18.81771469,493,18.87919998
Uasin Gishu,Moiben Sub County,Karuna/meibeki Ward,0.821809338,35.45395069,2113.925049,1000,16.99500084,2127,5.949999809,714,17.02057076,286,16.95919991
Kakamega,Likuyani Sub County,Nzoia Ward,0.823531236,35.07657853,1850.827759,1172,18.56500053,1848,5.699999809,882,18.5714283,290,18.55599976
Bungoma,Cheptais Sub County,Cheptais Ward,0.831775821,34.44638184,1547.597778,1557,20.83666611,1547,5.860000134,1048,20.81828499,509,20.86240005
Uasin Gishu,Soy Sub County,Ziwa Ward,0.83210446,35.28677502,2024.341675,982,17.38433456,2024,5.96999979,725,17.41314316,257,17.34399986
WAJIR,Wajir South Sub County,Habasswein Ward,0.838045838,39.68459738,249.5645142,319,27.93700027,250,7.840000153,163,27.94914246,156,27.92000008
Bungoma,Mt Elgon Sub County,Elgon Ward,0.841310249,34.69843586,1940.405518,1469,17.45233345,1931,5.53000021,1040,17.40285683,429,17.52160072
Uasin Gishu,Soy Sub County,Kapkures Ward,0.842441048,35.15520156,1924,1057,18.02033234,1923,5.690000057,799,18.04171371,258,17.99040031
TRANS NZOIA,Kiminini  Sub County,Sikhendu Ward,0.843997015,34.8360758,1717.542969,1302,18.90733337,1721,5.650000095,941,18.91657066,361,18.89439964
BARINGO,Tiaty Sub County,Loiyamorok Ward,0.844053486,36.08013612,885.7352905,582,23.60066605,887,7.199999809,448,23.70171356,134,23.45919991
SAMBURU,Samburu East Sub County,Wamba west Ward,0.846576327,37.17218121,1135.349487,801,21.63733292,1138,7.5,475,21.82514191,326,21.37439919
Bungoma,Tongaren Sub County,Ndalu/ Tabani Ward,0.847627397,34.97336828,1796.143677,1205,18.6376667,1798,5.679999828,893,18.64799881,312,18.62319946
ISIOLO,Garbatulla Sub County,SERICHO,0.85512661,38.99103607,313.1879883,335,26.8706665,314,7.769999981,165,26.85428619,170,26.89360046
Bungoma,Cheptais Sub County,Chepyuk Ward,0.857949992,34.5637887,2233.959229,1614,16.6906662,2217,5.659999847,1126,16.6417141,488,16.75920105
BARINGO,Baringo North Sub County,Bartabwa Ward,0.863250287,35.82845065,1647.879883,957,19.91433334,1647,6.260000229,710,20.03257179,247,19.74880028
Kakamega,Likuyani Sub County,Sinoko Ward,0.86549351,35.08807656,1831.636963,1115,18.30999947,1829,5.730000019,845,18.32457161,270,18.28960037
Uasin Gishu,Soy Sub County,Moi's Bridge Ward,0.887222155,35.16982679,1929.994507,1029,17.90333366,1931,5.739999771,771,17.95428658,258,17.83200073
Uasin Gishu,Soy Sub County,Segeroi/barsombe Ward,0.888323037,35.31958316,1936.148315,977,17.84066772,1958,6.050000191,719,17.88400078,258,17.78000069
SAMBURU,Samburu Central Sub County,Lodokejek Ward,0.888359232,36.81871364,1745.533813,683,17.81966591,1740,6.840000153,443,18.0691433,240,17.47039986
TRANS NZOIA,Saboti  Sub County,Machewa Ward,0.889438516,34.81951396,1957.613403,1269,17.72533417,1948,5.559999943,915,17.68857193,354,17.77680016
TRANS NZOIA,Kiminini  Sub County,Kiminini Ward,0.90027604,34.9651992,1746.135254,1178,18.65500069,1740,5.699999809,871,18.68285751,307,18.61599922
SAMBURU,Samburu Central Sub County,Suguta Marmar Ward,0.901090364,36.57189023,1994.148438,672,16.60300064,1996,6.550000191,464,16.78000069,208,16.35519981
TRANS NZOIA,Kiminini  Sub County,Nabiswa Ward,0.916380624,34.90604744,1796.650757,1237,18.77133369,1809,5.650000095,902,18.79542923,335,18.73760033
TRANS NZOIA,Kiminini  Sub County,Waitaluk Ward,0.928426555,35.03112831,1808.671997,1124,18.43533325,1808,5.760000229,833,18.45199966,291,18.41200066
ELGEYO-MARAKWET,Marakwet West Sub County,Moiben Kuserwo Ward,0.928941394,35.50197812,2423.298096,1095,14.83433342,2429,5.389999866,741,14.8942852,354,14.75039959
ELGEYO-MARAKWET,Marakwet West Sub County,Kapsowar Ward,0.935267323,35.56663036,2394.974121,1089,15.62033367,2377,5.21999979,740,15.69542885,349,15.51519966
ELGEYO-MARAKWET,Marakwet West Sub County,Arror Ward,0.941357725,35.61288689,1063.925537,855,21.03533363,1080,6.289999962,641,21.12857246,214,20.90480042
TRANS NZOIA,Saboti  Sub County,Saboti Ward,0.948626303,34.80707696,2023.765259,1244,17.55866623,2058,5.599999905,898,17.53142929,346,17.59679985
TRANS NZOIA,Kiminini  Sub County,Sirende Ward,0.948820241,35.08209977,1829.606567,1087,18.26733398,1839,5.730000019,809,18.2840004,278,18.24399948
TRANS NZOIA,Cherangany Sub County,Kaplamai Ward,0.960940674,35.11034755,1858.563599,1055,18.20733261,1857,5.739999771,787,18.23600006,268,18.16720009
TRANS NZOIA,Cherangany Sub County,Chepsiro/kiptoror Ward,0.962500326,35.28978714,2022.296021,1025,17.53199959,1984,5.829999924,751,17.6057148,274,17.42880058
TRANS NZOIA,Cherangany Sub County,Motosiet Ward,0.973064575,35.18077509,1831.657349,1029,18.20999908,1830,5.769999981,772,18.27199936,257,18.12319946
ELGEYO-MARAKWET,Marakwet West Sub County,Cherangany  Ward,0.979733945,35.38510784,2538.837158,1214,14.83966637,2618,5.730000019,847,14.87828541,367,14.78559971
Bungoma,Mt Elgon Sub County,Kaptama Ward,0.988527619,34.59510159,3039.706787,1517,12.57566643,3011,5.380000114,1049,12.54457092,468,12.61919975
TRANS NZOIA,Saboti  Sub County,Kinyoro Ward,0.99359287,34.81739667,1873.778564,1230,17.68933296,1983,5.630000114,889,17.66799927,341,17.71920013
TRANS NZOIA,Saboti  Sub County,Matisi Ward,1.003300478,34.98198698,1827.399902,1113,18.40333366,1821,5.699999809,819,18.40971375,294,18.39439964
TRANS NZOIA,Kiminini  Sub County,Hospital Ward,1.020506458,35.0457505,1847.836914,1076,18.33566666,1849,5.679999828,797,18.36742783,279,18.29120064
SAMBURU,Samburu East Sub County,Wamba east Ward,1.022093208,37.40321265,896.7999878,550,22.50233269,893,6.929999828,309,22.62171364,241,22.33519936
TRANS NZOIA,Saboti  Sub County,Tuwani Ward,1.027794825,34.99118125,1867.262451,1113,18.40333366,1856,5.78000021,819,18.40971375,294,18.39439964
BARINGO,Tiaty Sub County,Ribkwo Ward,1.030537682,35.94193587,1048.134521,598,22.51300049,1023,6.679999828,466,22.60285759,132,22.3871994
TRANS NZOIA,Cherangany Sub County,Cherangany/suwerwa Ward,1.03830885,35.25429561,1991.190308,1042,17.27066612,1960,5.659999847,759,17.33942795,283,17.17440033
SAMBURU,Samburu East Sub County,Waso Ward,1.038712247,37.7976446,806.1397705,452,23.87766647,806,7.440000057,230,23.95599937,222,23.76799965
TRANS NZOIA,Kwanza  Sub County,Bidii Ward,1.048538998,35.01601172,1873.801514,1077,18.3686676,1892,5.679999828,793,18.40342903,284,18.31999969
BARINGO,Tiaty Sub County,Silale Ward,1.058942473,36.16412893,842.1633301,514,23.85433388,844,7.210000038,394,23.962286,120,23.70319939
TRANS NZOIA,Endebess Sub County,Endebess Ward,1.062498299,34.78335229,2197.80835,1275,16.13433266,2160,5.539999962,915,16.11428642,360,16.16239929
SAMBURU,Samburu Central Sub County,Baawa Ward,1.076948871,36.89602119,1731.479126,764,18.87633324,1655,6.309999943,489,19.10857201,275,18.55120087
ELGEYO-MARAKWET,Marakwet East sub-county,Sambirir Ward,1.077072731,35.61773839,1675.177856,966,18.37100029,1329,6.03000021,706,18.47599983,260,18.22399902
TRANS NZOIA,Cherangany Sub County,Sitatunga Ward,1.077950898,35.08935068,1936.450562,1054,18.03433228,1920,5.659999847,786,18.08285713,268,17.96640015
ELGEYO-MARAKWET,Marakwet West Sub County,Lelan Ward,1.080146611,35.40100865,2779.334229,1265,13.40699959,2786,5.510000229,898,13.44057178,367,13.35999966
BARINGO,Tiaty Sub County,Kolowa Ward,1.09616927,35.7734881,1269.701782,691,22.27899933,1199,6.539999962,531,22.39885712,160,22.11120033
TRANS NZOIA,Endebess Sub County,Matumbei Ward,1.102877298,34.75817007,2254.583984,1214,16.63833427,2279,5.480000019,869,16.64857101,345,16.62400055
SAMBURU,Samburu Central Sub County,Maralal Ward,1.106012807,36.68857939,1991.072998,641,15.89099979,1974,6.53000021,434,16.12342834,207,15.56559944
TRANS NZOIA,Cherangany Sub County,Makutano Ward,1.106590367,35.1826788,1931.143799,1102,17.39966583,1913,5.730000019,818,17.44914246,284,17.33040047
ISIOLO,Merti Sub County,CHARI,1.11319443,38.27348028,452.997467,353,25.88700104,455,8.039999962,175,25.91714287,178,25.84480095
ELGEYO-MARAKWET,Marakwet West Sub County,Sengwer Ward,1.115712034,35.27896262,2329.641113,1198,15.87733364,2300,5.199999809,859,15.91485691,339,15.82479954
TRANS NZOIA,Kwanza  Sub County,Kapomboi Ward,1.11855338,34.92160675,1829.723999,1064,18.50366783,1828,5.769999981,773,18.56400108,291,18.4192009
SAMBURU,Samburu Central Sub County,Loosuk Ward,1.122417938,36.51201898,1767.011108,752,16.62533379,1810,6.329999924,526,16.84114265,226,16.32320023
TRANS NZOIA,Cherangany Sub County,Sinyerere Ward,1.12487727,35.12755485,1867.207764,1072,17.97333336,1871,5.659999847,800,18.03199959,272,17.89120102
